Function,Algorithm,Run,Best
F4,L-SHADE,7,2.207561e+04
F4,L-SHADE,8,2.553801e+04
F4,L-SHADE,9,2.874022e+04
F4,L-SHADE,10,3.590105e+04
F4,L-SHADE,11,3.019387e+04
F4,L-SHADE,12,2.740716e+04
F4,L-SHADE,13,1.623109e+04
F4,L-SHADE,14,2.189035e+04
F4,L-SHADE,15,2.150807e+04
F4,L-SHADE,16,3.412449e+04
F4,L-SHADE,17,2.168475e+04
F4,L-SHADE,18,2.965339e+04
F4,L-SHADE,19,3.718315e+04
F4,L-SHADE,20,2.184658e+04
F4,GWO,1,1.086430e+04
F4,GWO,2,9.834222e+03
F4,GWO,3,2.150840e+04
F4,GWO,4,1.285951e+04
F4,GWO,5,1.112140e+04
F4,GWO,6,8.111708e+03
F4,GWO,7,1.270696e+04
F4,GWO,8,1.566695e+04
F4,GWO,9,4.869926e+03
F4,GWO,10,1.283394e+04
F4,GWO,11,1.863059e+04
F4,GWO,12,1.760481e+04
F4,GWO,13,4.343060e+03
F4,GWO,14,8.868975e+03
F4,GWO,15,1.647937e+04
F4,GWO,16,2.737008e+04
F4,GWO,17,1.115452e+04
F4,GWO,18,3.570766e+04
F4,GWO,19,2.467814e+04
F4,GWO,20,1.029572e+04
F4,WOA,1,4.468075e+04
F4,WOA,2,8.962499e+04
F4,WOA,3,7.292592e+04
F4,WOA,4,5.957592e+04
F4,WOA,5,9.309158e+04
F4,WOA,6,7.423656e+04
F4,WOA,7,8.393905e+04
F4,WOA,8,8.823918e+04
F4,WOA,9,7.191972e+04
F4,WOA,10,7.549217e+04
F4,WOA,11,7.168551e+04
F4,WOA,12,7.993345e+04
F4,WOA,13,8.239981e+04
F4,WOA,14,8.326228e+04
F4,WOA,15,7.400269e+04
F4,WOA,16,9.267956e+04
F4,WOA,17,8.485787e+04
F4,WOA,18,1.004986e+05
F4,WOA,19,9.270757e+04
F4,WOA,20,7.674959e+04
F4,TPE,1,4.711921e+04
F4,TPE,2,5.456107e+04
F4,TPE,3,3.347784e+04
F4,TPE,4,5.455922e+04
F4,TPE,5,3.903130e+04
F4,TPE,6,5.344519e+04
F4,TPE,7,5.680434e+04
F4,TPE,8,6.539113e+04
F4,TPE,9,5.135262e+04
F4,TPE,10,3.442084e+04
F4,TPE,11,5.246334e+04
F4,TPE,12,3.670963e+04
F4,TPE,13,3.861150e+04
F4,TPE,14,5.531302e+04
F4,TPE,15,4.206597e+04
F4,TPE,16,5.772594e+04
F4,TPE,17,3.972469e+04
F4,TPE,18,6.023573e+04
F4,TPE,19,5.863684e+04
F4,TPE,20,6.640784e+04
F5,IFPOA-X,1,2.435135e-02
F5,IFPOA-X,2,6.493555e-02
F5,IFPOA-X,3,5.232938e-02
F5,IFPOA-X,4,7.116975e-02
F5,IFPOA-X,5,4.029570e-02
F5,IFPOA-X,6,7.049100e-02
F5,IFPOA-X,7,4.181563e-02
F5,IFPOA-X,8,4.032478e-02
F5,IFPOA-X,9,4.700551e-02
F5,IFPOA-X,10,4.541981e-02
F5,IFPOA-X,11,7.667525e-02
F5,IFPOA-X,12,3.970531e-02
F5,IFPOA-X,13,6.914968e-02
F5,IFPOA-X,14,6.958607e-02
F5,IFPOA-X,15,5.441810e-02
F5,IFPOA-X,16,5.747637e-02
F5,IFPOA-X,17,6.393323e-02
F5,IFPOA-X,18,5.394327e-02
F5,IFPOA-X,19,5.063658e-02
F5,IFPOA-X,20,4.491108e-02
F5,FPA,1,3.840622e-02
F5,FPA,2,5.407357e-02
F5,FPA,3,3.059390e-02
F5,FPA,4,2.565173e-02
F5,FPA,5,1.985698e-02
F5,FPA,6,6.303854e-02
F5,FPA,7,3.131834e-02
F5,FPA,8,5.640273e-02
F5,FPA,9,3.594953e-02
F5,FPA,10,4.247262e-02
